1465304764527296514|Mon Nov 29 13:00:54 +0000 2021|_jsab|Just like Astroworld, people genuinely don’t give a shit about others https://t.co/MGgxZmqbe6|Sat Aug 21 20:18:53 +0000 2010||||181287688||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1462118721942654976/NqfyZfyh_normal.jpg|563|389|113130|East Coast, USA
1465304765949267972|Mon Nov 29 13:00:54 +0000 2021|dazzlinglover|RT @mainpopgirI: Top Billboard 200 debuts “since 2017”:  #1 reputation @taylorswift13 1.238M #2 Lover @taylorswift13 867K #3 folklore @taylorswift13 846K #4 ‘30’ 839K #5 Scorpion 732K #6 Certified Lover Boy 613K #7 Red TV @taylorswift13 605K #8 DAMN. 603K #9 Astroworld 537K #10 More Life 505K|Sat Apr 26 02:35:48 +0000 2014||||2463961418||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1387414319567081473/NOPsAD2F_normal.jpg|993|940|9024|
1465304767903657987|Mon Nov 29 13:00:55 +0000 2021|KnifeTrxkz|🙏🕊️ https://t.co/EQSisUxYOF|Wed Oct 14 09:56:44 +0000 2015||||3890437094||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1392735353472131072/XWDXhOdR_normal.jpg|63|572|1442|Wagga Wagga NSW
1465304775730282504|Mon Nov 29 13:00:57 +0000 2021|Oh_Scarr|RT @HipHopAllDayy: Rap facts that might surprise you!  - Post Malones ‘Rockstar’ was written by and originally featured Joey Badass  - Lil Baby has more billboard entries than Juice WRLD &amp; xxxtentacion combined  - ASTROWORLD by Travis Scott has more Spotify streams than every Kid Cudi song combined|Mon Jun 13 05:14:47 +0000 2011||||316255518||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1416038018104840197/hxHfwrfo_normal.jpg|5156|498|77034|The Moon
1465305026226790406|Mon Nov 29 13:01:56 +0000 2021|NilythiaC|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Thu Jan 03 07:19:08 +0000 2019||||1080725231365509120||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1277344380534349825/MmALjep3_normal.jpg|93|163|7125|United States
1465305033046740996|Mon Nov 29 13:01:58 +0000 2021|Tevvv2x|RT @HipHopAllDayy: Rap facts that might surprise you!  - Post Malones ‘Rockstar’ was written by and originally featured Joey Badass  - Lil Baby has more billboard entries than Juice WRLD &amp; xxxtentacion combined  - ASTROWORLD by Travis Scott has more Spotify streams than every Kid Cudi song combined|Sun Apr 21 17:36:13 +0000 2019||||1120018414846738432||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1410586204848988167/dqTuqygU_normal.jpg|192|542|3190|Kenya
1465305044400500736|Mon Nov 29 13:02:01 +0000 2021|champagne9949|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sun Dec 29 23:54:53 +0000 2019||||1211435409521049600||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1444228208958836737/h1rdH3Y0_normal.jpg|826|3646|8857|Stay Safe
1465305115406000139|Mon Nov 29 13:02:18 +0000 2021|TurdleDaBest|RT @HipHopAllDayy: Rap facts that might surprise you!  - Post Malones ‘Rockstar’ was written by and originally featured Joey Badass  - Lil Baby has more billboard entries than Juice WRLD &amp; xxxtentacion combined  - ASTROWORLD by Travis Scott has more Spotify streams than every Kid Cudi song combined|Tue Sep 03 02:18:25 +0000 2019||||1168709749585666048||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1193183574549303297/pGtrkaJi_normal.jpg|13|58|1519|
1465305183467020289|Mon Nov 29 13:02:34 +0000 2021|Hayieka_|So are we ready to hold people accountable for their actions? Cuz it's giving Astroworld https://t.co/X9wycsJz0D|Sat Jan 22 10:31:52 +0000 2011||||241478072||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1376507321346576385/ZPLhNyGe_normal.jpg|1071|496|68073|Chicago
1465305338081652739|Mon Nov 29 13:03:11 +0000 2021|fredwheezy|RT @HipHopAllDayy: Rap facts that might surprise you!  - Post Malones ‘Rockstar’ was written by and originally featured Joey Badass  - Lil Baby has more billboard entries than Juice WRLD &amp; xxxtentacion combined  - ASTROWORLD by Travis Scott has more Spotify streams than every Kid Cudi song combined|Thu Aug 08 06:37:18 +0000 2019||||1159352869277065216||"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"|https://pbs.twimg.com/profile_images/1443114275640328193/PTlR4EK1_normal.jpg|119|52|6057|
1465305428980637701|Mon Nov 29 13:03:32 +0000 2021|jadedanig|RT @SanaSaeed: Travis Scott, partner of Kylie Jenner, is facing multiple lawsuits for the deaths of kids &amp; young adults at Astroworld.   Kardashians, led by the shrewd genius of Kris Jenner’s PR management, responded by launching Kim/Pete &amp; TikTok channels of the Kardashians w/their daughters.|Fri May 06 20:46:55 +0000 2016||||728687508075126784||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1299125572631699456/laM15BDj_normal.jpg|208|376|10799|Barbados
1465305481749090311|Mon Nov 29 13:03:45 +0000 2021|lovemusicreiss|RT @respawnedtarga1: After what happened with astroworld this is so absurd https://t.co/aIMkhgG6mo|Tue Oct 23 19:47:51 +0000 2012||||900471152||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1384465351316959238/TKwICiOT_normal.jpg|458|785|141864|📍Liverpool
1465305559033425924|Mon Nov 29 13:04:03 +0000 2021|Jungs_Shadow_|@pri_fit Almost like people forgot Astroworld ever happened....|Wed Apr 25 00:14:08 +0000 2012||1069977549965533185|pri_fit|562529103|1465267362416971784|"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"|https://pbs.twimg.com/profile_images/1291054872956149769/q04AMXj8_normal.jpg|77|214|4737|England, United Kingdom
1465305573793181702|Mon Nov 29 13:04:07 +0000 2021|IssaIssafall|RT @_Raychiel: Astroworld disaster is going to  happen at more concerts and then they’re going to create these weird ass seat assignment things in the crowd. That’s what came up in my reading two weeks ago. /: crowd full of chaos demons. Y’all be safe.|Tue Nov 12 15:10:00 +0000 2019||||1194270841124601856||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1194271396433670145/JqP5IFig_normal.jpg|347|4330|20458|
1465305679619674115|Mon Nov 29 13:04:32 +0000 2021|Amos_sensei|"RT @Abbye_ak: ""Stop being You and change""  Same goes to you Chisom, I hope you've changed and stop asking girls for nudes in the dm? https://t.co/vrW2kK9jOC"|Sat Jan 02 12:20:47 +0000 2016||||4695872472||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1396133720093040640/K5FRhs-8_normal.jpg|128|194|1533|sango ota
1465305695851630594|Mon Nov 29 13:04:36 +0000 2021|Slimeseason22|RT @Billythegoat77: I bet most of these lot were on Twitter fake caring about the astroworld ting aswell and now look. https://t.co/Ichhm6eiIo|Fri Nov 12 20:19:36 +0000 2021||||1459254531712290818||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1459255222006648839/_1oWyc9z_normal.jpg|143|125|1653|London, England
1465305914135785477|Mon Nov 29 13:05:28 +0000 2021|LowkeyEdiot|Rhythm fest = Astroworld lite|Wed Sep 15 21:37:06 +0000 2021||||1438255550010114049||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1458848748692516867/96XKLn1x_normal.jpg|24|26|362|Apkey Dil Mei
1465306097212960769|Mon Nov 29 13:06:12 +0000 2021|Maame_Adjoaaa|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sun Mar 16 21:27:30 +0000 2014||||2416147919||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1384116211701620741/1ibGH5tF_normal.jpg|3084|2034|102624|LDN
1465306122596802560|Mon Nov 29 13:06:18 +0000 2021|keketaf|RT @zacidk: Ariana Grande 2 weeks after MCR bombing: - Spends time with victims in hospital - Organises One Love Manchester benefit concert, raising £7.3m for families affected  Travis Scott 2 weeks after Astroworld tragedy: - Offers 1 month free therapy - Posts insincere apology video https://t.co/cikB2RDkI9|Sat Mar 03 21:23:19 +0000 2012||||513617771||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1458036459399753739/KAxESbfe_normal.jpg|890|234|99929|England, United Kingdom
1465306147527798788|Mon Nov 29 13:06:24 +0000 2021|keketaf|RT @Billythegoat77: I bet most of these lot were on Twitter fake caring about the astroworld ting aswell and now look. https://t.co/Ichhm6eiIo|Sat Mar 03 21:23:19 +0000 2012||||513617771||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1458036459399753739/KAxESbfe_normal.jpg|890|234|99930|England, United Kingdom
1465306152200249347|Mon Nov 29 13:06:25 +0000 2021|tay_stan1|ela é sempre o momento https://t.co/x44oZRQNxE|Sun Jun 21 21:28:26 +0000 2015||||3339897077||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1287895007094083585/j2Qq3bef_normal.jpg|225|1402|3513|
1465306157313146886|Mon Nov 29 13:06:26 +0000 2021|keketaf|RT @uchjn: after everything that just happened with astroworld? disappointing https://t.co/2D9xfBjMLD|Sat Mar 03 21:23:19 +0000 2012||||513617771||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1458036459399753739/KAxESbfe_normal.jpg|890|234|99931|England, United Kingdom
1465306195313541121|Mon Nov 29 13:06:35 +0000 2021|deray|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Tue Apr 07 09:38:56 +0000 2009||||29417304||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1392124249700249600/4nry4uBF_normal.jpg|1036371|1315|293743|Wakanda
1465306204243169281|Mon Nov 29 13:06:37 +0000 2021|keketaf|RT @tularosaax: no but why are people breaking into wizkid? astroworld fest was literally a couple weeks ago and everyone knows how that went. is everyone ok|Sat Mar 03 21:23:19 +0000 2012||||513617771||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1458036459399753739/KAxESbfe_normal.jpg|890|234|99932|England, United Kingdom
1465306264259420164|Mon Nov 29 13:06:52 +0000 2021|_Valsi|Con lo de Astroworld se va a retrasar más la salida de Utopia AAAA @trvisXX qué te costaba ser una persona decente????¿¿?¿?¿¿¿¿?|Mon Feb 29 22:59:08 +0000 2016||||704440796456550400||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1459149249942278150/VQSj3Dt__normal.jpg|816|400|33560|Medellín
1465306265123528715|Mon Nov 29 13:06:52 +0000 2021|kim__antonia|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Tue Nov 11 17:20:22 +0000 2014||||2872554047||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1336538800852504577/mi0DmlBa_normal.jpg|349|272|37823|
1465306352251723779|Mon Nov 29 13:07:13 +0000 2021|CAPS_BUCKY|what absolute dumb fucks, especially after astroworld people think this shit is okay? THERES A CAPACITY ON VENUES FOR A REASON?! these people literally have no respect for anyones safety https://t.co/hFKqhK2T76|Fri May 18 16:21:56 +0000 2012||||583950844||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1446265147757060098/U8EGQRjM_normal.jpg|4200|2024|171316|a galaxy far far away
1465306357066833924|Mon Nov 29 13:07:14 +0000 2021|E_D_B_G_|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sun May 29 09:32:04 +0000 2016||||736852597043171328||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1461974501755867141/tjfXW9UB_normal.jpg|1804|2797|97226|Texas, USA
1465306407075336192|Mon Nov 29 13:07:26 +0000 2021|ashtheicebox|that’s what happens when there are two wrongs and we only address the one that’s worse. https://t.co/OC9nhTTyv6|Thu Jun 07 04:15:34 +0000 2018||||1004577580974919680||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1465138116864270336/huG-oxws_normal.jpg|114|107|3794|Los Angeles, CA
1465306427086577666|Mon Nov 29 13:07:30 +0000 2021|mcutimes|Khloe Kardashian slammed for Kyle Rittenhouse comments amid Astroworld silence … https://t.co/AghQDUHowb|Sat May 01 16:15:31 +0000 2021||||1388527425001189376||"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"|https://pbs.twimg.com/profile_images/1389224209226690564/-c22nYMa_normal.jpg|196|583|120234|USA
1465306503762649092|Mon Nov 29 13:07:49 +0000 2021|ChrisUlsh|Astroworld tragedy lawsuits, damage claims – huge estimate revealed https://t.co/r6ZPc3Aws3|Mon Mar 29 15:15:28 +0000 2010||||127546914||"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"|https://pbs.twimg.com/profile_images/1078011969800679424/WvmGDihl_normal.jpg|1127|1080|8415|Pennsylvania
1465306524880977922|Mon Nov 29 13:07:54 +0000 2021|miami_diario|Lo que se sabe de la avalancha humana que mató a 8 personas en el festival Astroworld de Houston 👇 https://t.co/nzBAqsIUZp|Thu Jul 02 11:49:34 +0000 2020||||1278656840180600833||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1424786222992531460/mzp8XzCg_normal.jpg|11660|256|123059|Miami, FL
1465306564001206273|Mon Nov 29 13:08:03 +0000 2021|moya_boni|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Thu May 11 10:42:54 +0000 2017||||862619013620224000||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1461856085455904770/Ki72l-1l_normal.jpg|128|342|48133|Paris, France
1465306675666161666|Mon Nov 29 13:08:30 +0000 2021|husna_cx|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Mon Jun 22 15:46:46 +0000 2015||||3341542227||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1437186364722798600/JqodatIZ_normal.jpg|216|222|17473|Liverpool, England
1465306770671288328|Mon Nov 29 13:08:52 +0000 2021|Zander_Alex73|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Thu May 07 02:35:53 +0000 2015||||3239813901||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1270415687375294468/2r1dNojF_normal.jpg|24|456|12215|
1465306794612473857|Mon Nov 29 13:08:58 +0000 2021|adaezeforever12|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Fri Nov 22 13:57:42 +0000 2019||||1197876732109492230||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1197903750511386624/Ghwl4Hs2_normal.jpg|1329|234|119973|Where the money reside 
1465306813088387074|Mon Nov 29 13:09:02 +0000 2021|girl_ntombela|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sat Aug 08 16:29:14 +0000 2015||||3408835301||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1453280037319462918/Rgb4zHyS_normal.jpg|751|471|162140|Durban, South Africa
1465306846714122247|Mon Nov 29 13:09:10 +0000 2021|hairsdominoes|RT @mainpopgirI: Top Billboard 200 debuts “since 2017”:  #1 reputation @taylorswift13 1.238M #2 Lover @taylorswift13 867K #3 folklore @taylorswift13 846K #4 ‘30’ 839K #5 Scorpion 732K #6 Certified Lover Boy 613K #7 Red TV @taylorswift13 605K #8 DAMN. 603K #9 Astroworld 537K #10 More Life 505K|Sat Aug 28 01:47:47 +0000 2021||||1431433256046563332||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1460029635719307271/hRCoQGCX_normal.jpg|298|324|1378|𝐑𝐄𝐃 𝐒𝐄𝐀𝐒𝐎𝐍 📍
1465306851160035331|Mon Nov 29 13:09:12 +0000 2021|Hayieka_|@sadesekonix @ParisianGaou @Je_Suis_Joyy_ @98Toks You can compare this to Astroworld. The people literally broke into one of the entrances and caused a stampede. Or did you miss that video? The only difference in this video is that they aren't trampling each other. But it's literally the same energy.|Sat Jan 22 10:31:52 +0000 2011||923293672627720193|sadesekonix|241478072|1465133603646541827|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1376507321346576385/ZPLhNyGe_normal.jpg|1071|496|68074|Chicago
1465306875239542789|Mon Nov 29 13:09:17 +0000 2021|Sixes365|RT @Billythegoat77: I bet most of these lot were on Twitter fake caring about the astroworld ting aswell and now look. https://t.co/Ichhm6eiIo|Mon Apr 25 17:09:49 +0000 2016||||724646606226767873||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1327015861794770944/UT5fye2Y_normal.jpg|413|430|10937|London, England
1465306913978077185|Mon Nov 29 13:09:27 +0000 2021|Ky71Matt|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Wed Sep 25 16:21:39 +0000 2019||||1176894512515493891||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1176894724390756354/U-xzEyGz_normal.jpg|475|494|88988|Kentucky
1465306946584682502|Mon Nov 29 13:09:34 +0000 2021|saulahia|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Tue Feb 13 15:52:59 +0000 2018||||963440876411326465||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1457467792710590465/89s1hNiR_normal.jpg|411|1050|49435|Amsterdam, The Netherlands
1465306957796024329|Mon Nov 29 13:09:37 +0000 2021|StephenBk|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Thu Feb 23 21:17:52 +0000 2012||||501157721||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1428136940256256002/PnJkIdm1_normal.jpg|348|667|27247|Brooklyn
1465306972102737924|Mon Nov 29 13:09:40 +0000 2021|calm_clar1net44|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sun Jul 08 17:57:35 +0000 2018||||1016018474358001665||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1350920231754072065/ItixprYi_normal.jpg|120|669|5413|
1465306976234135555|Mon Nov 29 13:09:41 +0000 2021|2oo_99|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sun Mar 31 14:39:38 +0000 2013||||1318489692||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1239169450013843457/rXQ40ZxI_normal.jpg|1647|1027|75050|Sunyani, Ghana
1465306995406344196|Mon Nov 29 13:09:46 +0000 2021|I_Am_Phoenx|RT @MrTund: Storming a concert is trampy as well, storming a concert after what you’ve just witnessed at Astroworld…. I lose faith in human every week man|Tue May 07 08:51:30 +0000 2019||||1125684568588210177||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1454434105274343432/IQM9vV4g_normal.jpg|458|320|102309|
1465306999273529347|Mon Nov 29 13:09:47 +0000 2021|victoriaodigie_|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Fri Feb 04 17:16:25 +0000 2011||||247370950||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1458398400022519811/6CiB4SQN_normal.jpg|2002|758|31598|KENT
1465307044651618310|Mon Nov 29 13:09:58 +0000 2021|dguy621|RT @iamshakeena: the astroworld incident taught you lot nothing https://t.co/M1nEuGgrbW|Sat Jun 20 02:09:57 +0000 2009||||48898691||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|https://pbs.twimg.com/profile_images/1318737855385161729/LZ8xrxo4_normal.jpg|513|1129|155887|New York City
1465307138226626560|Mon Nov 29 13:10:20 +0000 2021|VisionaryAFC|RT @jaackr90: This just doesn’t happen at Rock and Metal shows, it’s about respect really, just pure breaking and entering without tickets (and literally weeks after Astroworld) madness https://t.co/GkYkoRXtMr|Wed Jan 27 14:13:31 +0000 2021||||1354432266760560640||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|https://pbs.twimg.com/profile_images/1432852792646017028/VulkVyB__normal.jpg|146|188|8698|Jotunheim
